"batter","hitter_name","exit_velo_95","O_swing","Z_swing","Z_contact","LA","wOBA","cluster"
521692,"Perez, Salvador",106.9,0.461814914645103,0.787052810902896,0.792207792207792,19.76886035313,0.339596602972399,"2"
527038,"Flores, Wilmer",102.94,0.315254237288136,0.674736842105263,0.893915756630265,22.8313817330211,0.316805324459235,"3"
541645,"García, Avisaíl",106.89,0.454648526077097,0.835051546391753,0.8,6.34533898305085,0.272883597883598,"1"
542194,"Bethancourt, Christian",107.69,0.487878787878788,0.827354260089686,0.747967479674797,16.7028301886792,0.309818731117825,"2"
542303,"Ozuna, Marcell",107.9,0.367460317460317,0.702490170380079,0.822761194029851,17.4903703703704,0.301485148514851,"2"
542340,"Villar, Jonathan",106.425,0.341240875912409,0.789634146341463,0.752895752895753,7.72348484848485,0.277209302325581,"1"
542364,"Ortega, Rafael",102.65,0.299573560767591,0.704545454545455,0.895781637717122,20.6477495107632,0.31013698630137,"3"
542583,"Aguilar, Jesús",104.13,0.395136778115502,0.666666666666667,0.828740157480315,20.7997138769671,0.298910891089109,"2"
542932,"Berti, Jon",103.75,0.26837416481069,0.680059523809524,0.853391684901532,15.193482688391,0.316749379652605,"3"
543063,"Crawford, Brandon",101.7,0.313667649950836,0.786628733997155,0.775768535262206,17.5324909747292,0.302759381898455,"2"
543068,"Cron, C.J.",107.9,0.363273453093812,0.648946840521565,0.856259659969088,18.9565217391304,0.34048,"2"
543228,"Gomes, Yan",103.06,0.424390243902439,0.726342710997442,0.887323943661972,15.4048780487805,0.283391003460208,"4"
543257,"Grossman, Robbie",101.85,0.240174672489083,0.652446675031368,0.851923076923077,23.1295971978984,0.292348008385744,"3"
543281,"Harrison, Josh",100.76,0.393905191873589,0.755795981452859,0.848670756646217,19.751987281399,0.305791962174941,"3"
543305,"Hicks, Aaron",103.5,0.250830564784053,0.648148148148148,0.811428571428571,18.5632798573975,0.307718120805369,"2"
543309,"Higashioka, Kyle",106.61,0.332068311195446,0.746701846965699,0.833922261484099,17.1331168831169,0.291598360655738,"2"
543333,"Hosmer, Eric",107.5,0.3762278978389,0.682804674457429,0.9119804400978,9.4637436762226,0.335487804878049,"1"
543510,"McCann, James",106.04,0.383529411764706,0.711805555555556,0.848780487804878,16.2868852459016,0.257591623036649,"1"
543543,"Miller, Brad",104.7,0.347349177330896,0.743869209809264,0.743589743589744,18.5551601423488,0.268958333333333,"2"
543592,"Nola, Austin",103.73,0.248520710059172,0.65288035450517,0.909502262443439,16.1001890359168,0.303934010152284,"4"
543685,"Rendon, Anthony",103.6,0.239035087719298,0.6996699669967,0.882075471698113,21.7095435684647,0.321465968586387,"3"
543760,"Semien, Marcus",102.2,0.296296296296296,0.749767441860465,0.887096774193548,19.7214428857715,0.331975138121547,"3"
543807,"Springer, George",107.3,0.307214895267649,0.803611738148984,0.797752808988764,16.0508021390374,0.367125645438898,"2"
543877,"Vázquez, Christian",101.9,0.362229102167183,0.681749622926094,0.889380530973451,18.5723270440252,0.316352941176471,"3"
543939,"Wong, Kolten",102.725,0.266777133388567,0.665873959571938,0.873214285714286,17.452743902439,0.343292682926829,"3"
544369,"Gregorius, Didi",101.02,0.466666666666667,0.826498422712934,0.889312977099237,17.0586592178771,0.266017316017316,"3"
544725,"Garcia, Leury",102.155,0.42433234421365,0.761006289308176,0.834710743801653,11.6466666666667,0.232475884244373,"4"
545121,"Vargas, Ildemaro",101.4,0.336244541484716,0.66865671641791,0.941964285714286,13.1525974025974,0.310633484162896,"4"
545341,"Grichuk, Randal",107,0.373671300081766,0.720159151193634,0.883977900552486,15.8005698005698,0.322710280373832,"1"
545358,"Stassi, Max",103.8,0.261176470588235,0.701365187713311,0.763990267639903,12.2493506493506,0.266756032171582,"2"
545361,"Trout, Mike",109.37,0.27130570758405,0.686440677966102,0.763668430335097,24.9701986754967,0.424847250509165,"2"
546318,"Herrera, Odúbel",106.88,0.420479302832244,0.701438848920863,0.902564102564103,9.49450549450549,0.314175257731959,"1"
546991,"Almora Jr., Albert",100.985,0.392354124748491,0.697604790419162,0.84549356223176,10.6085526315789,0.3,"4"
547180,"Harper, Bryce",107.635,0.415621986499518,0.834829443447038,0.821505376344086,16.959595959596,0.380288461538462,"1"
547989,"Abreu, José",107.7,0.338807785888078,0.677746999076639,0.861035422343324,13.6523143164693,0.37,"1"
553869,"Díaz, Elias",105.63,0.368243243243243,0.755834829443447,0.878859857482185,16.5796296296296,0.302925531914894,"1"
553882,"Narváez, Omar",98.4,0.332386363636364,0.746861924686193,0.817927170868347,22.6112412177986,0.274061433447099,"3"
553993,"Suárez, Eugenio",105.74,0.258084971464807,0.661538461538462,0.773255813953488,16.2640949554896,0.346496815286624,"2"
570482,"Urshela, Gio",103.625,0.400497512437811,0.725030826140567,0.841836734693878,17.3729662077597,0.33954128440367,"3"
570731,"Schoop, Jonathan",107.11,0.413003663003663,0.777618364418938,0.822878228782288,13.1344410876133,0.254554455445545,"1"
571448,"Arenado, Nolan",105.2,0.367416496250852,0.681344148319815,0.892857142857143,21.4667431192661,0.381818181818182,"3"
571466,"Barnhart, Tucker",100.11,0.303597122302158,0.691022964509395,0.873111782477341,12.2842377260982,0.268627450980392,"4"
571657,"Farmer, Kyle",101.435,0.392494136043784,0.66627358490566,0.911504424778761,16.0036855036855,0.316204506065858,"4"
571745,"Haniger, Mitch",106.69,0.300509337860781,0.678132678132678,0.800724637681159,19.1056105610561,0.336991869918699,"2"
571771,"Hernández, Enrique",105.27,0.312703583061889,0.741652021089631,0.864928909952607,19.0769230769231,0.288279301745636,"3"
571912,"Maile, Luke",101.64,0.292783505154639,0.675595238095238,0.832599118942731,18.0927419354839,0.294660194174757,"3"
571970,"Muncy, Max",105.4,0.217451523545706,0.631048387096774,0.809904153354633,19.1154446177847,0.323090586145648,"2"
571976,"Myers, Wil",103.59,0.328445747800586,0.631799163179916,0.788079470198676,14.3910447761194,0.313957597173145,"2"
571980,"Naquin, Tyler",105.88,0.425614489003881,0.823770491803279,0.748756218905473,16.480686695279,0.307142857142857,"2"
572039,"Piscotty, Stephen",103.69,0.417127071823204,0.802083333333333,0.766233766233766,15.8214285714286,0.257246376811594,"2"
572041,"Pollock, AJ",105.795,0.382749326145553,0.770718232044199,0.863799283154122,14.450146627566,0.307034220532319,"1"
572191,"Taylor, Michael A.",103.7,0.366666666666667,0.748125937031484,0.833667334669339,17.2404844290657,0.311479028697572,"3"
572204,"Thompson, Trayce",108.3,0.288378766140603,0.678004535147392,0.729096989966555,19.1393728222997,0.369019607843137,"2"
572228,"Voit, Luke",106.3,0.349195241427572,0.818070818070818,0.750746268656716,16.8521870286576,0.315696649029982,"2"
572233,"Walker, Christian",107.285,0.274267100977199,0.71031746031746,0.864525139664804,20.0856079404466,0.352413273001508,"3"
572761,"Carpenter, Matt",103.815,0.213740458015267,0.652439024390244,0.827102803738318,24.2772727272727,0.478333333333333,"3"
572816,"Dickerson, Corey",102.4,0.45398773006135,0.779582366589327,0.836309523809524,19.9849137931034,0.307627118644068,"3"
573131,"Ruf, Darin",105.425,0.273388773388773,0.594224924012158,0.826086956521739,16.7017937219731,0.302835051546392,"2"
573262,"Yastrzemski, Mike",103.975,0.27403156384505,0.655497382198953,0.861022364217252,23.2011331444759,0.311960431654676,"3"
575929,"Contreras, Willson",109.3,0.360215053763441,0.745985401459854,0.794520547945205,13.9931389365352,0.371770833333333,"2"
578428,"Iglesias, José",101.48,0.433553251649387,0.65288035450517,0.927601809954751,10.7282463186078,0.326939655172414,"4"
592178,"Bryant, Kris",102.83,0.294392523364486,0.761194029850746,0.901960784313726,13.1338912133891,0.380662983425414,"4"
592192,"Canha, Mark",103.345,0.285932721712538,0.634065934065934,0.824956672443674,12.3135838150289,0.356586270871985,"4"
592200,"Casali, Curt",101.9,0.291938997821351,0.737654320987654,0.803347280334728,22.1814516129032,0.308,"3"
592206,"Castellanos, Nick",103.2,0.439194422927963,0.787096774193548,0.809836065573771,16.268,0.314118705035971,"3"
592273,"Drury, Brandon",105.99,0.330615270570793,0.653975363941769,0.86472602739726,13.9109042553191,0.356194690265487,"1"
592325,"Gamel, Ben",103.8,0.279773156899811,0.676335877862595,0.887133182844244,14.094696969697,0.316706443914081,"4"
592450,"Judge, Aaron",111.62,0.272377814387699,0.686346863468635,0.831989247311828,17.9914425427873,0.46,"2"
592518,"Machado, Manny",107.6,0.351134846461949,0.777777777777778,0.832106038291605,21.4635603345281,0.392192429022082,"2"
592567,"Moran, Colin",102.35,0.363636363636364,0.740740740740741,0.828571428571429,18.4134078212291,0.302755905511811,"3"
592626,"Pederson, Joc",109.1,0.323584905660377,0.6928,0.863741339491917,20.005504587156,0.379789719626168,"2"
592663,"Realmuto, J.T.",105.7,0.354182366239638,0.698614318706697,0.816528925619835,18.1880794701987,0.365357142857143,"2"
592669,"Renfroe, Hunter",107.4,0.350040420371867,0.677215189873418,0.818691588785047,20.5869242199108,0.346531791907514,"2"
592696,"Rosario, Eddie",101.04,0.426179604261796,0.736543909348442,0.784615384615385,16.440119760479,0.270260223048327,"3"
592885,"Yelich, Christian",107.8,0.270845653459491,0.690340909090909,0.861454046639232,9.8317191283293,0.337518796992481,"1"
593160,"Merrifield, Whit",99.9,0.357021996615905,0.723353293413174,0.867549668874172,19.1210191082803,0.297814207650273,"3"
593428,"Bogaerts, Xander",105.59,0.325901639344262,0.661538461538462,0.834108527131783,12.3552795031056,0.371291866028708,"1"
593643,"Alberto, Hanser",99.34,0.492012779552716,0.802884615384615,0.832335329341317,12.4934497816594,0.287735849056604,"4"
593871,"Polanco, Jorge",105.87,0.291841883936081,0.644163150492264,0.834061135371179,24.0974729241877,0.337923250564334,"3"
594777,"Calhoun, Kole",104.9,0.36982520699172,0.815660685154976,0.734,16.4629981024668,0.261792452830189,"2"
594807,"Duvall, Adam",105.96,0.395161290322581,0.676470588235294,0.791925465838509,23.9219512195122,0.293968253968254,"2"
595281,"Kiermaier, Kevin",103,0.330595482546201,0.781976744186046,0.814126394052045,10.5919117647059,0.298642533936652,"1"
595751,"Alfaro, Jorge",108.835,0.499186991869919,0.824427480916031,0.722222222222222,10.3531073446328,0.296691176470588,"2"
595777,"Profar, Jurickson",103.23,0.277645659928656,0.676895306859206,0.873333333333333,17.9738846572361,0.329601226993865,"3"
595879,"Báez, Javier",106.14,0.495708154506438,0.684438040345821,0.772631578947368,14.2031029619182,0.310530821917808,"1"
595909,"Cave, Jake",104.905,0.353075170842825,0.756457564575646,0.775609756097561,14.6742081447964,0.307627118644068,"2"
595978,"Hedges, Austin",101.7,0.330739299610895,0.697813121272366,0.84045584045584,20.2825552825553,0.233841463414634,"3"
596019,"Lindor, Francisco",105.025,0.345025876940771,0.689908256880734,0.863031914893617,18.3801229508197,0.355263157894737,"3"
596059,"Odor, Rougned",104.3,0.36605504587156,0.733233979135618,0.813008130081301,23.0888157894737,0.284968017057569,"2"
596103,"Slater, Austin",104.76,0.293689320388349,0.713147410358566,0.762569832402235,12.9573333333333,0.350923076923077,"2"
596115,"Story, Trevor",105.455,0.37025641025641,0.706666666666667,0.783018867924528,23.1800391389432,0.330612244897959,"2"
596117,"Stubbs, Garrett",100.78,0.315286624203822,0.518324607329843,0.909090909090909,17.1736111111111,0.37,"4"
596129,"Vogelbach, Daniel",105.6,0.22815158546017,0.470951792336218,0.879265091863517,17.238188976378,0.35207423580786,"4"
596142,"Sánchez, Gary",109.52,0.326388888888889,0.62002743484225,0.816371681415929,17.5473098330241,0.291914893617021,"2"
596146,"Kepler, Max",106.15,0.278391959798995,0.736762481089259,0.893223819301848,12.8479020979021,0.311460674157303,"1"
596748,"Franco, Maikel",106.09,0.428571428571429,0.698581560283688,0.8248730964467,11.9902912621359,0.272857142857143,"1"
596847,"Choi, Ji-Man",105.6,0.243500866551127,0.709912536443149,0.743326488706366,16.5655737704918,0.333413461538462,"2"
598265,"Bradley Jr., Jackie",102.73,0.331257783312578,0.726027397260274,0.759433962264151,12.1184210526316,0.257472826086957,"2"
600303,"La Stella, Tommy",102.65,0.304824561403509,0.544378698224852,0.902173913043478,19.6705426356589,0.281538461538462,"3"
600869,"Candelario, Jeimer",103.56,0.374768089053803,0.771558245083207,0.833333333333333,17.2798092209857,0.28866090712743,"3"
602074,"Daza, Yonathan",100.45,0.401506996770721,0.662273476112026,0.885572139303483,10.5218120805369,0.344704433497537,"4"
602104,"Urías, Ramón",105.325,0.349848331648129,0.722560975609756,0.791139240506329,15.9138240574506,0.322665148063781,"2"
605119,"Anderson, Brian",105.59,0.337606837606838,0.767710049423394,0.772532188841202,12.6923076923077,0.308421052631579,"2"
605131,"Barnes, Austin",102.91,0.204255319148936,0.689473684210526,0.893129770992366,19.1892857142857,0.319047619047619,"3"
605137,"Bell, Josh",105.71,0.298784388995521,0.710191082802548,0.84304932735426,13.2026221692491,0.358177570093458,"1"
605141,"Betts, Mookie",104.6,0.263812154696133,0.704081632653061,0.926086956521739,20.2590855803048,0.385220125786164,"3"
605170,"Caratini, Victor",105.98,0.274965800273598,0.633009708737864,0.907975460122699,11.8817480719794,0.291346153846154,"1"
605204,"Davis, J.D.",107.5,0.308314087759815,0.798387096774194,0.682828282828283,14.6666666666667,0.340934065934066,"2"
605244,"Garcia, Aramis",104.19,0.333333333333333,0.761421319796954,0.793333333333333,20.6734693877551,0.230088495575221,"2"
605353,"Machín, Vimael",102.85,0.3168,0.663129973474801,0.904,20.5028901734104,0.280632411067194,"3"
605421,"Perez, Michael",103.15,0.317241379310345,0.623762376237624,0.825396825396825,17.2847682119205,0.234351145038168,"2"
605612,"Castro, Harold",101.48,0.424395161290323,0.705705705705706,0.868085106382979,15.3755656108597,0.311379310344828,"4"
606115,"Arcia, Orlando",105.01,0.311594202898551,0.64945652173913,0.870292887029289,12.1971326164875,0.329828326180257,"1"
606132,"Tapia, Raimel",105.03,0.450980392156863,0.719211822660099,0.874429223744292,7.30203442879499,0.300932400932401,"1"
606157,"Aquino, Aristides",106.69,0.430493273542601,0.785365853658537,0.739130434782609,21.3779069767442,0.275,"2"
606192,"Hernández, Teoscar",108.885,0.337549407114625,0.722154222766218,0.767796610169492,15.6258278145695,0.359269662921348,"2"
606466,"Marte, Ketel",108.135,0.316465256797583,0.689820359281437,0.847222222222222,14.6363636363636,0.321119133574007,"1"
606992,"Haase, Eric",105.885,0.398179749715586,0.71830985915493,0.778711484593838,20.276404494382,0.334051724137931,"2"
607043,"Nimmo, Brandon",105.6,0.265293383270911,0.67175572519084,0.869949494949495,15.1739606126915,0.365568862275449,"1"
607054,"Peterson, Jace",102.9,0.273722627737226,0.595317725752508,0.851123595505618,12.3367875647668,0.310526315789474,"4"
607208,"Turner, Trea",105.2,0.372572101236021,0.744368266405485,0.851315789473684,15.3361082206035,0.359019886363636,"1"
607732,"Stallings, Jacob",101.72,0.303867403314917,0.648506151142355,0.886178861788618,15.3291404612159,0.269712793733681,"4"
608070,"Ramírez, José",105.52,0.335253456221198,0.682902584493042,0.918486171761281,22.0372549019608,0.364909638554217,"3"
608324,"Bregman, Alex",102.6,0.226498422712934,0.700854700854701,0.911585365853659,23.7139423076923,0.361009174311927,"3"
608336,"Gallo, Joey",109.01,0.319772942289499,0.718562874251497,0.716666666666667,27.031746031746,0.289268292682927,"2"
608348,"Kelly, Carson",103.23,0.293772032902468,0.648601398601399,0.870619946091644,20.9252136752137,0.278470254957507,"3"
608369,"Seager, Corey",106.56,0.356622998544396,0.834451901565996,0.872654155495979,16.6431870669746,0.332415902140673,"1"
608385,"Winker, Jesse",104.91,0.232048374905518,0.727373068432671,0.867981790591806,19.1887824897401,0.319724770642202,"3"
608577,"Mazara, Nomar",101.2,0.327906976744186,0.672535211267606,0.806282722513089,19.9553571428571,0.304678362573099,"3"
608700,"Plawecki, Kevin",104.19,0.334975369458128,0.650684931506849,0.889473684210526,13.8531746031746,0.26304347826087,"4"
608701,"Refsnyder, Rob",103.9,0.276995305164319,0.630718954248366,0.792746113989637,16.6745283018868,0.386158192090395,"2"
608703,"Reynolds, Matt",103.95,0.275384615384615,0.632211538461538,0.859315589353612,9.94576271186441,0.297583643122677,"4"
608841,"Meneses, Joey",105.9,0.335793357933579,0.686868686868687,0.845588235294118,13.7103658536585,0.3957805907173,"1"
609280,"Andújar, Miguel",104.8,0.427215189873418,0.666666666666667,0.884615384615385,19.2319587628866,0.277338129496403,"3"
614173,"Cordero, Franchy",108.725,0.340740740740741,0.730769230769231,0.753289473684211,11.7025316455696,0.314154411764706,"2"
614177,"Reyes, Franmil",107.825,0.337477797513321,0.694635488308116,0.754455445544554,14.0154738878143,0.286334745762712,"2"
620443,"Torrens, Luis",102.3,0.314432989690722,0.678200692041522,0.857142857142857,16.6834862385321,0.27030303030303,"3"
621020,"Swanson, Dansby",105.2,0.318849449204406,0.750223813786929,0.776849642004773,16.5222348916762,0.343453237410072,"2"
621028,"Newman, Kevin",101.65,0.366718027734977,0.654292343387471,0.914893617021277,16.6034482758621,0.315737704918033,"4"
621035,"Taylor, Chris",103.56,0.288461538461538,0.788277511961722,0.69195751138088,18.792349726776,0.306984478935698,"3"
621043,"Correa, Carlos",107.2,0.314055144586416,0.650214592274678,0.863036303630363,14.6429463171036,0.36921768707483,"1"
621433,"Phillips, Brett",102.2,0.256410256410256,0.681192660550459,0.663299663299663,23.3463203463203,0.227149321266968,"3"
621438,"Taylor, Tyrone",103.84,0.370860927152318,0.712662337662338,0.856492027334852,17.9608938547486,0.315965346534653,"3"
621439,"Buxton, Byron",108.93,0.317982456140351,0.688816855753647,0.771764705882353,19.2397260273973,0.36348167539267,"2"
621450,"Bolt, Skye",102.1,0.316151202749141,0.708333333333333,0.786764705882353,13.261744966443,0.263478260869565,"2"
621493,"Ward, Taylor",104.6,0.245588235294118,0.659551760939168,0.851132686084142,22.5571227080395,0.374067495559503,"3"
621512,"Nido, Tomás",102.7,0.46177370030581,0.832929782082324,0.729651162790698,11.6571428571429,0.2765,"2"
621550,"Wisdom, Patrick",107.75,0.308333333333333,0.741789354473386,0.746564885496183,24.1235772357724,0.316858237547893,"2"
621563,"Wendle, Joey",102.97,0.443579766536965,0.666666666666667,0.905882352941176,8.34914611005693,0.298373983739837,"4"
621566,"Olson, Matt",108.04,0.332960893854749,0.759528130671506,0.758661887694146,23.1951731374606,0.346531791907514,"2"
622110,"Duffy, Matt",100.8,0.312159709618875,0.66579634464752,0.898039215686275,17.6276923076923,0.282926829268293,"3"
622534,"Margot, Manuel",105.5,0.380232558139535,0.761638733705773,0.84841075794621,17.4656188605108,0.316343490304709,"1"
622666,"Camargo, Johan",102.515,0.376344086021505,0.691699604743083,0.811428571428571,17.2583333333333,0.288787878787879,"3"
622682,"Reyes, Victor",103.5,0.456384323640961,0.727642276422764,0.76536312849162,15.6297071129707,0.293005952380952,"2"
622761,"Mateo, Jorge",105.3,0.401830282861897,0.751282051282051,0.81740614334471,20.516081871345,0.293478260869565,"2"
623168,"Heineman, Tyler",99.005,0.433048433048433,0.721115537848606,0.911602209944751,19.4730769230769,0.25,"3"
623205,"Velazquez, Andrew",103.225,0.355731225296443,0.786096256684492,0.750566893424036,12.4292565947242,0.260818713450292,"2"
623912,"Ramírez, Harold",106.5,0.45482546201232,0.740066225165563,0.850111856823266,12.3676703645008,0.346420323325635,"1"
623993,"Santander, Anthony",106.9,0.360626128838049,0.681341719077568,0.875384615384615,26.1876332622601,0.343498452012384,"3"
624413,"Alonso, Pete",110.1,0.367173252279635,0.749419953596288,0.857585139318885,20.8781038374718,0.37152466367713,"2"
624414,"Arroyo, Christian",105,0.434991974317817,0.784688995215311,0.899390243902439,11.9113082039911,0.325337837837838,"1"
624415,"Biggio, Cavan",101.6,0.213802435723951,0.661141804788214,0.827298050139276,17.2837078651685,0.305980066445183,"3"
624428,"Frazier, Adam",99.8,0.337209302325581,0.702552719200888,0.914691943127962,17.9616724738676,0.282718120805369,"3"
624431,"Trevino, Jose",103.42,0.431192660550459,0.604838709677419,0.876666666666667,18.3928571428571,0.30974212034384,"3"
624503,"Gordon, Nick",103.54,0.432017543859649,0.824451410658307,0.811787072243346,18.8086124401914,0.332801822323462,"3"
624512,"McGuire, Reese",101.43,0.409012131715771,0.676923076923077,0.909090909090909,15.0380434782609,0.310074626865672,"4"
624585,"Soler, Jorge",110.94,0.299492385786802,0.719262295081967,0.783475783475784,14.4718498659517,0.314967105263158,"2"
624641,"Sosa, Edmundo",104.005,0.483790523690773,0.71031746031746,0.837988826815642,15.7344398340249,0.296031746031746,"1"
628450,"Hernandez, Yadiel",102.5,0.355044699872286,0.755769230769231,0.765903307888041,11.0228310502283,0.327160493827161,"2"
628451,"Ibáñez, Andy",101.4,0.288256227758007,0.743169398907104,0.911764705882353,17.4049079754601,0.248031496062992,"3"
630105,"Cronenworth, Jake",102.9,0.263089005235602,0.626209322779244,0.89747191011236,22.3858632676709,0.331958762886598,"3"
640457,"Meadows, Austin",105.85,0.262569832402235,0.637931034482759,0.912162162162162,18.6275510204082,0.318493150684932,"4"
640458,"Mercado, Oscar",102.62,0.390845070422535,0.834224598930481,0.846153846153846,21.8324022346369,0.29140625,"3"
640461,"Pinder, Chad",104.585,0.359669811320755,0.772495755517827,0.749450549450549,15.1939655172414,0.2888,"2"
640492,"Azocar, José",102.47,0.431535269709544,0.769230769230769,0.836363636363636,15.0508474576271,0.299765258215962,"4"
641313,"Anderson, Tim",102.87,0.451428571428571,0.779279279279279,0.864161849710983,10.125,0.334626436781609,"4"
641355,"Bellinger, Cody",102.655,0.356934306569343,0.707841031149302,0.783004552352049,22.3766233766234,0.295355191256831,"3"
641487,"Crawford, J.P.",103.725,0.255654557916381,0.638506876227898,0.909230769230769,14.9560975609756,0.320268006700167,"4"
641511,"Delay, Jason",99.23,0.376,0.773381294964029,0.8,21.9659574468085,0.25,"3"
641531,"Dozier, Hunter",106.01,0.372322899505766,0.730662983425414,0.869565217391304,19.2903225806452,0.310240963855422,"3"
641553,"Engel, Adam",105.8,0.326666666666667,0.698979591836735,0.802919708029197,19.4109589041096,0.265697674418605,"2"
641584,"Fraley, Jake",104.05,0.295221843003413,0.713917525773196,0.855595667870036,16.3365384615385,0.356172839506173,"3"
641598,"Garver, Mitch",104.8,0.27536231884058,0.631713554987212,0.805668016194332,20.968085106383,0.328139534883721,"2"
